path,extension,category,size_bytes,sha256
AtlantesFE-main/AtlantesFE-main/src/app/reporte-contabilidad-transaccionesfnc/reporte-contabilidad-transaccionesfnc.component.ts,.ts,code,14210,a8296303707400ce4a3c720d103855ebe76d818980fc5a47abc0b8cdf1fd08b1
AtlantesFE-main/AtlantesFE-main/src/app/reporte-embarques-listado/reporte-embarques-listado.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-embarques-listado/reporte-embarques-listado.component.html,.html,code,8385,bc7bab0b1ce89882fa46df874835e35b1baf76a7c9ef3e6d8b52a48035db56e8
AtlantesFE-main/AtlantesFE-main/src/app/reporte-embarques-listado/reporte-embarques-listado.component.ts,.ts,code,5863,3c11bd8856bb3ac55ec7c85f94c3f7f10cc677cd94fb0bfb2a2049f098201991
AtlantesFE-main/AtlantesFE-main/src/app/reporte-tiempos-proceso/reporte-tiempos-proceso.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/reporte-tiempos-proceso/reporte-tiempos-proceso.component.html,.html,code,20987,e10bd69a9cf25acdf0543df629fa23deecdcc5d64f44a0d1d44100a2d5e525f1
AtlantesFE-main/AtlantesFE-main/src/app/reporte-tiempos-proceso/reporte-tiempos-proceso.component.ts,.ts,code,11950,cdbb70ebc1c828d24cc03e4cc2e965ac735ca190713ce342c3f318437639c5cb
AtlantesFE-main/AtlantesFE-main/src/app/salidas-detalle/salidas-detalle.component.css,.css,code,737,6c667a84edc5345bb9c3f4ab7d39ec78428653c80569fbcc0fbe91c825b7038f
AtlantesFE-main/AtlantesFE-main/src/app/salidas-detalle/salidas-detalle.component.html,.html,code,82772,138bcbfe847297a877154ecd1c9c0fa65d2bee15cd6fa62c7c8a3579e819ad29
AtlantesFE-main/AtlantesFE-main/src/app/salidas-detalle/salidas-detalle.component.ts,.ts,code,54339,e8952aa7b6c61e3109dc238111055a978472c33f1a51fb18707db69369b8357d
AtlantesFE-main/AtlantesFE-main/src/app/salidas/salidas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/salidas/salidas.component.html,.html,code,15413,6f021ac078088daed0bd4b1fc2af4113c02a733c8f3adaf0c48d3a31accc6d1f
AtlantesFE-main/AtlantesFE-main/src/app/salidas/salidas.component.ts,.ts,code,7468,318ea3446088a892fc639b2721ea9e467b50b1c1705a8d0a4d33d28e6b3d58bc
AtlantesFE-main/AtlantesFE-main/src/app/services/almacenes.service.ts,.ts,code,42023,c979912dbca1551327d23bb7ac1123e74051a655e0524c2b097427f6d144c2cd
AtlantesFE-main/AtlantesFE-main/src/app/services/asgard.service.ts,.ts,code,5588,97e6c83797d23db53589716b9f09d8df232b9d865be0f02db14b08cb60383f42
AtlantesFE-main/AtlantesFE-main/src/app/services/common.service.ts,.ts,code,864,70a09334d00952f0603f0d8176165910f3268f580746cd0ee2c3a2528427b8b0
AtlantesFE-main/AtlantesFE-main/src/app/services/contabilidad.service.ts,.ts,code,18878,49f8cb7051752ec6b6a1cdd0f6f48c6dd265d42de763ea35c6d9e600a0c5ce6e
AtlantesFE-main/AtlantesFE-main/src/app/services/date-time-context.service.ts,.ts,code,3648,01e555fd8262d6270d3c267527e9e43ea3de3b36c89d8b82918442255e736df6
AtlantesFE-main/AtlantesFE-main/src/app/services/datomaestro.service.ts,.ts,code,21136,54b4cf42ab8485168dac0fdf301bd69e8f5f4181ab2877beac692e41469209b1
AtlantesFE-main/AtlantesFE-main/src/app/services/embarque.service.ts,.ts,code,9170,f8f1269a99e5ad444c586c1d4c6ec296687a0a1f5ac54ab9496570cdfbaf19b4
AtlantesFE-main/AtlantesFE-main/src/app/services/empresa.service.ts,.ts,code,1538,7298015012987ec8ea67ddc85c1848bb58fef50c4f3ec5293423760630db3985
AtlantesFE-main/AtlantesFE-main/src/app/services/entidades.service.ts,.ts,code,5608,22c8b843b180347c978ca1ac6f4480a473342ad341c660a83805d02c94bcbfb3
AtlantesFE-main/AtlantesFE-main/src/app/services/export-excel.service.ts,.ts,code,5365,bf048f1395ac533f0827be71e349ab6273d17b363100e67bece780ce8f456362
AtlantesFE-main/AtlantesFE-main/src/app/services/freshchat.service.ts,.ts,code,3770,bba51851faac37d7d14f298e0aaaa8af2f6703719817d2b56825e031df2fdfae
AtlantesFE-main/AtlantesFE-main/src/app/services/usuario.service.ts,.ts,code,9908,383bb5f975fe74f59132b7c626c52574cf1f819df80836215a97dd9453d2bde4
AtlantesFE-main/AtlantesFE-main/src/app/timbrado-detalle/timbrado-detalle.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/timbrado-detalle/timbrado-detalle.component.html,.html,code,37995,0875c4e95c2b4658a7f88af1b730c0438a08f0f2e4f4b096dfc354e19b5fb2fd
AtlantesFE-main/AtlantesFE-main/src/app/timbrado-detalle/timbrado-detalle.component.ts,.ts,code,22628,a4fd8b12c5e159b122dbfdc329982c4984f45b267d032d19bde20bac6c5a31ff
AtlantesFE-main/AtlantesFE-main/src/app/timbrado/timbrado.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/timbrado/timbrado.component.html,.html,code,5108,d3ea7eb11894611bdf1ff445562bc40b39494c3e6519ca09fd89308e48a05ab7
AtlantesFE-main/AtlantesFE-main/src/app/timbrado/timbrado.component.ts,.ts,code,4110,6cc85dc942a3a65b3354fc18f5a2a973c0df3b8aa5f68b8e1539545944872a14
AtlantesFE-main/AtlantesFE-main/src/app/tipo-cambio/tipo-cambio.component.css,.css,code,311,cba081302369dd0f31391c90f2d94704f6824360b44aac9cbfcfec1de8c4fb8a
AtlantesFE-main/AtlantesFE-main/src/app/tipo-cambio/tipo-cambio.component.html,.html,code,6479,3c3dc1fb76dcb0b6b2613434248b9c0961ad6d2db29104eaf59901d46731ba12
AtlantesFE-main/AtlantesFE-main/src/app/tipo-cambio/tipo-cambio.component.ts,.ts,code,5933,e41026ed297beeae137933b856bba8755f94d1845f3d5a373fefb2a732237ad8
AtlantesFE-main/AtlantesFE-main/src/app/transportistas/transportistas.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/transportistas/transportistas.component.html,.html,code,13826,e9b055440d311e5eb7bb7c4254561cdbfb90d486200c02e011ecab25b325463d
AtlantesFE-main/AtlantesFE-main/src/app/transportistas/transportistas.component.ts,.ts,code,7251,04ab78bfb99b4a60d802992d403210eba5bc3ac1e7faed8e36c1e60929d781fd
AtlantesFE-main/AtlantesFE-main/src/app/usuarios/usuarios.component.css,.css,code,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/app/usuarios/usuarios.component.html,.html,code,18450,0515b6a873a91bfbb02993a274feecaf1be80d9acb7253f751f1ce326e960126
AtlantesFE-main/AtlantesFE-main/src/app/usuarios/usuarios.component.ts,.ts,code,21172,4762b43cba776e2c146dfcc6cf11e894eed35cd2e32773dabf20a29ed6c5ee27
AtlantesFE-main/AtlantesFE-main/src/assets/.gitkeep,(none),other,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
AtlantesFE-main/AtlantesFE-main/src/assets/css/bootstrap.min.css,.css,code,164309,6e2e084d6af9f474ace7e7a5f7f7df9bb63ab98377eda3e508690bc7b21583b5
AtlantesFE-main/AtlantesFE-main/src/assets/css/style.css,.css,code,4998,67fd2910cf5d0b26bd8f8fc249fae6294e41785888a23f964efbe9f30c7d7bb7
AtlantesFE-main/AtlantesFE-main/src/assets/css2/style.css,.css,code,20999,e691992c867228445fd7c6d7da557a00eefd241f7dce4bb554db377acbcc0463
AtlantesFE-main/AtlantesFE-main/src/assets/image2vector.svg,.svg,asset,270,d55b8a7da591988086c8734018e0119366cf732bd6366e0c2b2d111a5efa20b0
AtlantesFE-main/AtlantesFE-main/src/assets/img/back_image_asgard_v2.jpg,.jpg,asset,2030384,3f777a3adf067b72b00ac46d1a53884d3d60b162252579a6df5f5fd6457eb70c
AtlantesFE-main/AtlantesFE-main/src/assets/img/background.jpg,.jpg,asset,2932976,01c0c9ba82c4029aa2f780b795df7efa8c340d3a5a4b0b1ad923676728906585
AtlantesFE-main/AtlantesFE-main/src/assets/img/climatizado.png,.png,asset,43250,e280068e8cf641828807b99ce498d65cda63dac538ff2a2d311e30d6ef54cfce
AtlantesFE-main/AtlantesFE-main/src/assets/img/congelado.png,.png,asset,17551,e2eca0a96e5f6086d88d4a748aef79ae690e9f725081e64b8ebd64d6b7df0cb2
AtlantesFE-main/AtlantesFE-main/src/assets/img/favicon_menu_v1.png,.png,asset,75116,003790bf4a4d52bee7c0c3354cb6d7a17a5788feab368b96c59ac75267653191
AtlantesFE-main/AtlantesFE-main/src/assets/img/gift1.gif,.gif,asset,8035681,719397f0d7353bd72fa6f0959dfa634009bba2e9891175f5b03dad3fb9219e69
AtlantesFE-main/AtlantesFE-main/src/assets/img/Icon.png,.png,asset,1146,937e8f328993a3f8862cee290e5dc979a86ddef87d9607865d41de31ebc3fa8f
AtlantesFE-main/AtlantesFE-main/src/assets/img/Icon.svg,.svg,asset,21777,c5345fbd9da44564f6adc2a6e1bd96f79af5e43173fd3617522efb7374c817f7
AtlantesFE-main/AtlantesFE-main/src/assets/img/IconL.png,.png,asset,557798,40b859fab00f548c32eb6b4f6033dc8e046bca70115136ec48fdab453edcdf71
AtlantesFE-main/AtlantesFE-main/src/assets/img/login_asgard_v1.png,.png,asset,59890,af06876e33d6af5dbcdb50360b0188bc4142d978f854cb0ce6cb7f9b24c8389a
AtlantesFE-main/AtlantesFE-main/src/assets/img/logo_banner.png,.png,asset,11033,4b6f335c91768678345e861c952c4abb400ab585407aecc3ea59e8cae50c9161
AtlantesFE-main/AtlantesFE-main/src/assets/img/not-found.svg,.svg,asset,7006,630c8d0dacb9cc32c0df6c97f4b25bf2f6dae4dcda2a0988a2e11215d66f1bf5
AtlantesFE-main/AtlantesFE-main/src/assets/img/seco.png,.png,asset,17431,8162cb2feb5e9d85a68b73db52727119d8541d322aafa8c99e3fde667281c605
AtlantesFE-main/AtlantesFE-main/src/assets/js/main.js,.js,code,8977,7f85c931904f0b1eaeb24277a5ebe6ebd55503266064592887243c641ca69ae1
AtlantesFE-main/AtlantesFE-main/src/assets/logistica.jpg,.jpg,asset,66966,6a759ee40690e4cf3abbc97aa455c7dc5e0b3f950336fdc53b92fc0ce3874deb
AtlantesFE-main/AtlantesFE-main/src/assets/logo.png,.png,asset,32554,31c445b67f6c421c85b51face1af88dff90c13f1b99674dcb89b5377d8e4abef
AtlantesFE-main/AtlantesFE-main/src/assets/logo.svg,.svg,asset,1960,adfc4a8f3f56f2d7c7cc336464a9eda6dd4593a0351d99df8029393bae587589
AtlantesFE-main/AtlantesFE-main/src/assets/logo_old.png,.png,asset,25277,2c1b0adeae8bf751b255991169a542328310e0a76b98c7ca29b838576f62ccd7
AtlantesFE-main/AtlantesFE-main/src/assets/logoA.svg,.svg,asset,1985,01c79027dc2a9c95327c52ab5711bf27e4d279f716b10be532e0a33213084b8a
AtlantesFE-main/AtlantesFE-main/src/assets/logoB.svg,.svg,asset,34035,c775b4b0c17b3d4e70ba4911fdc83d8ee90888bb8175a25c27754ffd2fbf52ae
AtlantesFE-main/AtlantesFE-main/src/assets/logoC.svg,.svg,asset,2919,c5e283b13b411c8f092787d9bbd80f7348d9e5e19bd628485d1086052a2718af
AtlantesFE-main/AtlantesFE-main/src/assets/LogoInverse.svg,.svg,asset,523,f2f1727eca0d943dccf8cd8269cad160fd0843899f728d950919baea72a62b25
AtlantesFE-main/AtlantesFE-main/src/assets/LogoInverseA.svg,.svg,asset,440,bbe5434f64ede5ac08a5ddbff6e8ad9ee0c526d752e24e8dbb7635847151fe57
AtlantesFE-main/AtlantesFE-main/src/assets/transporte-y-logistica.jpg,.jpg,asset,121999,0305b304327cc78a3dda3877009ed1ac80aa25efa1d94b5838316350f76dbcb0
AtlantesFE-main/AtlantesFE-main/src/environments/environment.prod.ts,.ts,code,73,f9417fa4cdd5c33ea0596981a91d055e8fba924c763db606df901a0be4cad086
AtlantesFE-main/AtlantesFE-main/src/environments/environment.ts,.ts,code,680,f34a5bcd798405f95aa40fcca203a1cc26c5fc6f818fb09a52187be4815c72dd
AtlantesFE-main/AtlantesFE-main/src/favicon.ico,.ico,asset,261950,d993b714806e0e3034f5ced8e2e7b1d79eb6c49558f3586633de985b0226d6bf
AtlantesFE-main/AtlantesFE-main/src/index.html,.html,code,412,a1632abca5c6133b887414ef883955c8433b2e10367a0911478a85f382899f6d
AtlantesFE-main/AtlantesFE-main/src/main.ts,.ts,code,372,44bab8ced43078310e1affbf44ca0682f42151082fe1d59a653699697ecabd7d
AtlantesFE-main/AtlantesFE-main/src/polyfills.ts,.ts,code,2340,8b19138d870fb923d17a299a463c80f4ddc3fc289498bfc4d6f50607a2c32815
AtlantesFE-main/AtlantesFE-main/src/styles.css,.css,code,5360,a6927965a18a31c6ddf248cd419a1a0dc82d7709611dcb408d352821ff16ec9e
AtlantesFE-main/AtlantesFE-main/src/test.ts,.ts,code,505,4f5cbf7c9ace5fa948f57a7a27ea040a6ecaac4bbe707edc8b8e40f2df966131
AtlantesFE-main/AtlantesFE-main/tsconfig.app.json,.json,code,293,ebf175f60e0761d2e88fe9b08eb2ea434f02bf573d89e17a8b65b790c0437fc6
AtlantesFE-main/AtlantesFE-main/tsconfig.json,.json,code,969,c2d4cdabb8b76641e2e24473126058875212b2ec7b62a19aec2497d0d50e2d41
AtlantesFE-main/AtlantesFE-main/tsconfig.spec.json,.json,code,333,675a808e1665edc8de37d994740e7aaeb8869957e61b44b0a4fdff566f1e504c
README.md,.md,document,39,545ba1dd49474f4a9c0abdd96cb125fe9507d4dbe3bec02db42d9447e0aae883
